Date:  17:39, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
56021  ,3.858e+04   ,818.67  ,923.28  ,1282.5
56022  ,3.627e+04   ,818.64  ,923.01  ,1282.2
56023  ,4.060e+04   ,818.36  ,923.06  ,1282.5
56024  ,3.488e+04   ,818.61  ,923.45  ,1282.3
56025  ,3.688e+04   ,818.3  ,923.22  ,1282.3
56026  ,1.021e+04   ,818.22  ,910.35  ,1288.6
56027  ,4.238e+03   ,820.12  ,909.7  ,1288.4
56028  ,8.299e+03   ,819.06  ,909.99  ,1287.2
56029  ,4.513e+04   ,819.13  ,923.73  ,1283.7
56030  ,1.394e+04   ,822.52  ,923.98  ,1283.8
56031  ,9.943e+03   ,822.76  ,923.39  ,1283.8
56032  ,2.399e+04   ,822.54  ,924.05  ,1286.1
56033  ,1.673e+04   ,822.81  ,924.23  ,1285.6
56034  ,1.723e+04   ,822.82  ,924.24  ,1286
56035  ,1.647e+04   ,822.81  ,923.71  ,1285.9
56036  ,1.545e+04   ,822.8  ,923.7  ,1285.5
56037  ,1.273e+04   ,823.08  ,923.9  ,1285.5
56038  ,2.092e+04   ,822.44  ,923.7  ,1287.8
56039  ,2.089e+04   ,822.43  ,923.69  ,1287.4
56040  ,2.785e+04   ,822.56  ,924.09  ,1287.6
56041  ,2.073e+04   ,822.82  ,923.8  ,1288.1
56042  ,1.690e+04   ,822.69  ,923.4  ,1287.9
56043  ,1.985e+04   ,822.82  ,923.78  ,1287.7
56044  ,1.960e+05   ,773.58  ,919.58  ,1282.7
56045  ,1.615e+05   ,776.18  ,919.33  ,1282.6
56046  ,1.904e+05   ,775.91  ,919.43  ,1283.1
56047  ,1.752e+05   ,776.08  ,919.8  ,1283
56048  ,1.862e+05   ,775.61  ,919.61  ,1283.1
56049  ,1.999e+05   ,776.46  ,918.3  ,1282.5
56050  ,1.764e+05   ,776.28  ,918.22  ,1282.3
56051  ,2.048e+05   ,776.14  ,918.02  ,1282.7
56052  ,1.857e+05   ,776.18  ,918.57  ,1282.6
56053  ,1.514e+05   ,776.12  ,919.81  ,1282.6
56054  ,1.514e+05   ,776.26  ,920.01  ,1282.2
56055  ,1.638e+05   ,776.46  ,919.81  ,1282.5
56056  ,1.586e+05   ,776.32  ,919.52  ,1282.2
56057  ,2.912e+04   ,822.56  ,924.11  ,1288.3
56058  ,3.704e+04   ,822.61  ,924.43  ,1288.1
56059  ,3.496e+04   ,822.61  ,924.44  ,1288.5
56060  ,2.101e+04   ,822.85  ,924.29  ,1288.2
56061  ,2.123e+04   ,822.84  ,924.27  ,1287.8
56062  ,1.725e+04   ,822.58  ,924.16  ,1289.9
56063  ,1.534e+04   ,822.47  ,923.81  ,1290.3
56064  ,1.171e+04   ,823.34  ,924.2  ,1290.2
56065  ,5.691e+01   ,805.78  ,862.62  ,1302.5
56066  ,8.954e+03   ,826.15  ,933.43  ,1289
56067  ,7.941e+03   ,825.98  ,932.74  ,1288.7
56068  ,5.995e+03   ,826.14  ,922.14  ,1288.6
56069  ,4.633e+03   ,825.73  ,924.08  ,1288.3
56070  ,5.367e+03   ,825.22  ,923.09  ,1289.6
56071  ,7.953e+05   ,430.68  ,901.93  ,1277.9
56072  ,1.347e+04   ,826.7  ,923.91  ,1281.9
56073  ,5.598e+01   ,805.18  ,860.18  ,1301.1
56074  ,8.750e+04   ,815.83  ,923.19  ,1285.6
56075  ,7.731e+04   ,815.98  ,923.61  ,1285
56076  ,7.428e+04   ,816.61  ,923.45  ,1285.2
56077  ,8.003e+04   ,815.92  ,922.98  ,1284.8
56078  ,5.712e+04   ,819.35  ,927.85  ,1284.1
56079  ,4.470e+04   ,819.5  ,928.14  ,1284.3
56080  ,5.819e+04   ,819.36  ,927.86  ,1284.4
56081  ,4.266e+04   ,819.45  ,927.68  ,1284.1
56082  ,3.497e+04   ,819.63  ,927.93  ,1284
56083  ,3.551e+04   ,819.64  ,927.94  ,1284.3
56084  ,4.108e+04   ,819.38  ,929.02  ,1285.1
56085  ,3.786e+04   ,819.52  ,929.34  ,1285.1
56086  ,3.972e+04   ,819.63  ,929.37  ,1285.4
56087  ,2.253e+01   ,802.43  ,856.98  ,1297.3
56088  ,2.281e+01   ,802.86  ,856.46  ,1296.4
56089  ,6.361e+01   ,804.15  ,857.07  ,1301.5
56090  ,1.309e+02   ,805.19  ,855.71  ,1300.3
56091  ,5.885e+01   ,803.72  ,855.62  ,1301.5
56092  ,5.607e+04   ,819.14  ,927.63  ,1284.6
56093  ,6.407e+04   ,819.38  ,927.86  ,1284.8
56094  ,4.683e+04   ,819.5  ,927.62  ,1284.9
56095  ,4.295e+04   ,819.49  ,927.62  ,1284.5
56096  ,4.944e+04   ,819.32  ,926.23  ,1286.2
56097  ,5.083e+04   ,819.02  ,926.32  ,1285.8
56098  ,2.630e+04   ,822.39  ,924.94  ,1285.9
56099  ,1.799e+04   ,822.71  ,925.08  ,1285.6
56100  ,1.739e+04   ,822.53  ,925.32  ,1285.5
56101  ,1.237e+05   ,813.02  ,919.63  ,1283
56102  ,1.249e+05   ,813.3  ,919.44  ,1282.9
56103  ,1.171e+05   ,813  ,919.52  ,1282.6
56104  ,2.199e+04   ,823.47  ,926.13  ,1289.9
56105  ,5.368e+04   ,820.64  ,924.89  ,1285.7
56106  ,5.761e+04   ,820.67  ,924.92  ,1286.3
56107  ,4.826e+04   ,819.12  ,927.63  ,1283.8
56108  ,1.282e+05   ,812.22  ,919.44  ,1282.7
56109  ,1.112e+05   ,812.66  ,919.51  ,1282.4
56110  ,3.729e+04   ,817.03  ,926.87  ,1282
56111  ,3.566e+04   ,817.08  ,926.5  ,1282.2
56112  ,3.918e+04   ,816.69  ,926.62  ,1282
56113  ,2.913e+04   ,816.95  ,926.56  ,1281.5
56114  ,4.553e+04   ,817.56  ,921.32  ,1281.9
56115  ,4.808e+04   ,817.17  ,921.52  ,1282
56116  ,4.536e+04   ,817.47  ,921.75  ,1282
56117  ,3.360e+04   ,817.44  ,921.63  ,1281.4
56118  ,5.595e+04   ,815.47  ,924.66  ,1283.1
56119  ,5.517e+04   ,815.75  ,924.53  ,1283.2
56120  ,2.058e+04   ,817.3  ,927.1  ,1281.2
56121  ,5.641e+04   ,814.26  ,924.87  ,1282
56122  ,5.922e+04   ,813.96  ,924.65  ,1282
56123  ,6.136e+04   ,811.69  ,924.82  ,1281.5
56124  ,8.330e+03   ,378.18  ,925.13  ,1290.4
56125  ,6.976e+03   ,376.71  ,925.11  ,1291.9
56126  ,8.706e+03   ,378.76  ,924.55  ,1291.3
56127  ,8.368e+03   ,378.09  ,925.59  ,1291.2
56128  ,5.027e+04   ,816.2  ,921.6  ,1281.9
56129  ,5.397e+04   ,816.59  ,921.06  ,1282
56130  ,3.928e+04   ,816.78  ,921.56  ,1281.5
56131  ,2.131e+04   ,379.75  ,925.14  ,1289.9
56132  ,1.690e+04   ,379.85  ,924.83  ,1290.2
56133  ,1.603e+04   ,379.41  ,925.13  ,1290
56134  ,2.252e+05   ,795.21  ,919.75  ,1282.3
56135  ,1.670e+05   ,795.27  ,919.93  ,1281.9
56136  ,7.288e+04   ,815.05  ,919.97  ,1282
56137  ,5.597e+04   ,815.42  ,920.11  ,1281.5
56138  ,8.786e+04   ,810.7  ,923.73  ,1281.9
56139  ,7.027e+04   ,810.44  ,923.29  ,1281.4
56140  ,9.504e+03   ,823.66  ,918.64  ,1279.5
56141  ,1.276e+04   ,821.09  ,918  ,1279.5
56142  ,2.967e+05   ,794.89  ,918.9  ,1282.2
56143  ,2.250e+05   ,795.22  ,918.92  ,1282.2
56144  ,2.580e+05   ,747.7  ,905.56  ,1282
56145  ,5.754e+04   ,816.17  ,922.2  ,1282.7
56146  ,1.377e+04   ,824.29  ,929.36  ,1299.6
56147  ,6.839e+05   ,746.18  ,905.14  ,1281
56148  ,9.037e+05   ,747.2  ,906.01  ,1281.1
56149  ,5.840e+05   ,746.56  ,904.91  ,1280.4
56150  ,4.123e+04   ,822.55  ,933.43  ,1300.7
56151  ,2.649e+04   ,824.24  ,933.43  ,1300.4
56152  ,1.424e+04   ,824.92  ,932.71  ,1300.8
56153  ,2.657e+04   ,823.23  ,932.71  ,1301.1
56154  ,2.245e+04   ,823.82  ,932.71  ,1299.6
56155  ,1.123e+06   ,747.22  ,907.46  ,1281.1
56156  ,2.057e+06   ,747.56  ,907.92  ,1281.9
56157  ,1.451e+06   ,748.31  ,908.11  ,1281.3
56158  ,1.066e+06   ,747.97  ,907.64  ,1280.5
56159  ,1.319e+06   ,747.82  ,908.54  ,1281.3
56160  ,7.594e+05   ,747.21  ,906  ,1281.9
56161  ,1.240e+04   ,823.47  ,926.98  ,1301
56162  ,1.747e+04   ,823.63  ,927.48  ,1301.2
56163  ,1.063e+04   ,824.03  ,927.04  ,1301.3
56164  ,8.502e+03   ,825.52  ,925.92  ,1303.3
56165  ,6.563e+03   ,825.2  ,926.75  ,1302.9
56166  ,1.259e+06   ,746.91  ,906.57  ,1281.9
56167  ,1.626e+06   ,747.26  ,907.44  ,1281.9
56168  ,8.721e+05   ,746.87  ,906.58  ,1281.1
56169  ,3.872e+04   ,823.41  ,928.82  ,1299.6
56170  ,2.601e+04   ,823.33  ,929.39  ,1300.3
56171  ,1.538e+04   ,823.9  ,929.36  ,1300.2
56172  ,2.791e+04   ,820.05  ,932.29  ,1305.2
56173  ,8.161e+05   ,748.51  ,906.72  ,1280.1
56174  ,7.284e+05   ,749.41  ,906.31  ,1279.7
56175  ,3.163e+03   ,828.94  ,931.8  ,1301.8
56176  ,3.280e+03   ,828.94  ,931.8  ,1301.1
56177  ,2.845e+04   ,824.81  ,931.08  ,1305.2
56178  ,5.724e+05   ,746.73  ,906.55  ,1277.9
56179  ,2.467e+04   ,823.68  ,928.15  ,1301
56180  ,2.457e+04   ,823.68  ,928.15  ,1301.5
56181  ,1.187e+04   ,824  ,927.8  ,1301.7
56182  ,1.219e+04   ,824  ,927.8  ,1301.1
56183  ,3.694e+04   ,817.01  ,926.19  ,1282.5
56184  ,3.440e+04   ,817.04  ,926.04  ,1282.3
56185  ,1.915e+04   ,822.17  ,925.14  ,1285.4
56186  ,3.617e+04   ,408.74  ,924.65  ,1279.9
56187  ,9.540e+04   ,404.84  ,926.18  ,1282.5
56188  ,3.503e+04   ,818.49  ,928.71  ,1282.2
56189  ,3.475e+04   ,818.72  ,928.39  ,1282.1
56190  ,2.394e+04   ,819  ,928.49  ,1282
56191  ,2.541e+04   ,818.89  ,928.14  ,1281.9
56192  ,1.060e+04   ,820.89  ,924.01  ,1281.1
56193  ,1.584e+04   ,821.15  ,924.23  ,1281.6
56194  ,1.051e+04   ,821.84  ,924.05  ,1281.4
56195  ,9.808e+04   ,407.4  ,928.16  ,1282.3
56196  ,1.889e+06   ,573.41  ,928.86  ,1281.6
56197  ,2.594e+06   ,572.65  ,929.29  ,1281.1
56198  ,2.404e+04   ,821.03  ,924.68  ,1282.3
56199  ,2.416e+04   ,820.82  ,924.4  ,1282.1
56200  ,6.160e+04   ,812.42  ,929.43  ,1283.4
56201  ,7.538e+04   ,812.56  ,929.32  ,1282.8
56202  ,8.072e+04   ,811.98  ,929.32  ,1282.8
56203  ,4.771e+04   ,811.57  ,929.76  ,1282.4
56204  ,6.287e+04   ,811.72  ,929.54  ,1281.9
56205  ,1.051e+05   ,409.97  ,927.42  ,1281.9
56206  ,1.026e+05   ,409.41  ,927.42  ,1281.9
56207  ,1.110e+05   ,409.91  ,927.93  ,1281.9
56208  ,9.030e+04   ,410.07  ,927.26  ,1281.5
56209  ,8.615e+04   ,409.51  ,927.26  ,1281.5
56210  ,5.871e+04   ,815.25  ,924.8  ,1283.3
56211  ,1.074e+05   ,408.95  ,927.04  ,1281.9
56212  ,1.117e+05   ,408.95  ,926.67  ,1281.9
56213  ,1.561e+05   ,393.48  ,917.23  ,1281.9
56214  ,7.602e+04   ,800.72  ,921.92  ,1277.9
56215  ,2.196e+04   ,799.89  ,919.86  ,1279.5
56216  ,8.395e+04   ,803.73  ,929.43  ,1284.6
56217  ,1.703e+04   ,803.81  ,931.43  ,1285.9
56218  ,7.977e+04   ,803.79  ,929.43  ,1285.6
56219  ,7.903e+04   ,804.37  ,929.43  ,1285.6
56220  ,1.545e+05   ,393.7  ,917.53  ,1281.9
56221  ,1.533e+05   ,394.91  ,916.96  ,1281.9
56222  ,1.527e+05   ,394.65  ,916.23  ,1281.9
56223  ,1.103e+05   ,395.91  ,916.96  ,1281.2
56224  ,1.449e+05   ,392.84  ,915.75  ,1281.9
56225  ,1.681e+05   ,392.08  ,918.09  ,1281.7
56226  ,5.074e+04   ,385.75  ,921.28  ,1282
56227  ,1.391e+05   ,804.46  ,928.49  ,1282
56228  ,1.373e+05   ,804.75  ,928.98  ,1282.3
56229  ,1.286e+05   ,804.54  ,929.31  ,1282.8
56230  ,7.339e+04   ,387.3  ,920.83  ,1282.5
56231  ,6.490e+04   ,387.02  ,920.77  ,1282.2
56232  ,6.948e+04   ,387.01  ,921.06  ,1282.5
56233  ,6.746e+04   ,387.25  ,921.28  ,1282.5
56234  ,6.230e+04   ,387.3  ,921.04  ,1282.2
56235  ,8.714e+04   ,801.23  ,929.43  ,1284.5
56236  ,4.906e+04   ,800.38  ,930.24  ,1284.4
56237  ,6.624e+03   ,825.95  ,933.43  ,1280.4
56238  ,5.684e+03   ,825.95  ,933.43  ,1279.7
56239  ,5.208e+03   ,826.35  ,932.73  ,1280.5
56240  ,5.945e+03   ,826.15  ,933.43  ,1291.2
56241  ,7.018e+03   ,826.15  ,933.43  ,1290.5
56242  ,6.955e+03   ,826.97  ,933.43  ,1290.9
56243  ,6.417e+03   ,825.98  ,932.75  ,1291.2
56244  ,7.235e+03   ,826.8  ,932.75  ,1290.8
56245  ,8.158e+04   ,387.51  ,920.78  ,1282.9
56246  ,7.772e+04   ,387.46  ,921.17  ,1283
56247  ,7.684e+04   ,387.87  ,920.96  ,1282.6
56248  ,7.199e+04   ,387.57  ,921.18  ,1282.6
56249  ,5.871e+04   ,386.41  ,921.22  ,1282.2
56250  ,5.478e+04   ,815.42  ,927.93  ,1281.9
56251  ,4.673e+04   ,815.66  ,927.49  ,1281.9
56252  ,5.119e+04   ,815.1  ,927.49  ,1281.9
56253  ,4.705e+04   ,815.19  ,927.94  ,1281.5
56254  ,8.475e+04   ,812.37  ,928.5  ,1282
56255  ,8.225e+04   ,812.69  ,928.99  ,1282.3
56256  ,7.978e+04   ,812.93  ,928.5  ,1282
56257  ,5.341e+04   ,812.68  ,928.54  ,1281.5
56258  ,4.837e+04   ,813.24  ,928.54  ,1281.5
56259  ,1.284e+05   ,406.66  ,909.54  ,1280.7
56260  ,1.294e+05   ,406.95  ,910.86  ,1280.9
56261  ,1.843e+05   ,409.05  ,912.25  ,1281
56262  ,6.218e+04   ,814.27  ,929.32  ,1282.8
56263  ,7.214e+04   ,813.82  ,928.99  ,1282.3
56264  ,6.520e+04   ,813.71  ,929.32  ,1282.8
56265  ,3.235e+04   ,814.56  ,929.9  ,1282.6
56266  ,8.954e+04   ,406.47  ,910.01  ,1279.9
56267  ,7.114e+04   ,406.76  ,911.33  ,1280.1
56268  ,9.889e+04   ,795.63  ,928.18  ,1287.7
56269  ,6.222e+04   ,795.96  ,928.26  ,1287.5
56270  ,6.433e+03   ,828.94  ,931.8  ,1292.7
56271  ,7.391e+03   ,828.94  ,931.8  ,1291.9
56272  ,6.974e+03   ,827.99  ,931.78  ,1292.1
56273  ,2.329e+04   ,821.04  ,924.1  ,1281.9
56274  ,2.176e+04   ,821.45  ,924.15  ,1282
56275  ,1.420e+04   ,821.55  ,924.28  ,1281.7
56276  ,1.709e+04   ,820.94  ,918.97  ,1286.4
56277  ,6.056e+03   ,822.84  ,918.35  ,1284.9
56278  ,7.837e+03   ,823.4  ,920.1  ,1287.3
56279  ,7.803e+03   ,823.05  ,918.99  ,1287.3
56280  ,9.175e+04   ,795.68  ,928.2  ,1289.1
56281  ,1.678e+04   ,821.35  ,920.27  ,1285.5
56282  ,1.582e+04   ,821.6  ,921.05  ,1284.7
56283  ,1.306e+04   ,822.05  ,920.57  ,1285.4
56284  ,1.342e+04   ,822.11  ,920.77  ,1284.5
56285  ,1.287e+04   ,822.39  ,923.54  ,1283.4
56286  ,3.672e+04   ,823.3  ,927.91  ,1290.1
56287  ,4.366e+04   ,818.58  ,926.73  ,1284.2
56288  ,4.079e+04   ,816.39  ,925.74  ,1282.5
56289  ,3.957e+04   ,816.7  ,925.97  ,1282.5
56290  ,4.832e+04   ,821.24  ,925.52  ,1285.8
56291  ,5.844e+04   ,821.28  ,925.29  ,1285.6
56292  ,4.703e+04   ,821.04  ,925.42  ,1285.6
56293  ,4.043e+04   ,821.34  ,925.51  ,1285.4
56294  ,5.933e+04   ,795.74  ,926.73  ,1287.5
56295  ,6.816e+04   ,795.74  ,927.36  ,1287.5
56296  ,8.962e+04   ,795.29  ,926.99  ,1287.8
56297  ,6.162e+04   ,795.85  ,927.26  ,1288.2
56298  ,4.021e+05   ,429.51  ,925.1  ,1282.5
56299  ,1.515e+05   ,428.99  ,924.74  ,1282
56300  ,1.387e+04   ,822.3  ,924.44  ,1282.6
56301  ,9.344e+03   ,822.78  ,924.46  ,1282.9
56302  ,2.102e+05   ,430.19  ,924.8  ,1279.9
56303  ,1.358e+04   ,822.7  ,922.36  ,1287.1
56304  ,1.569e+04   ,822.74  ,923.61  ,1287.2
56305  ,1.532e+04   ,823.13  ,923.7  ,1287.5
56306  ,1.225e+04   ,823.13  ,922.66  ,1286.7
56307  ,4.242e+04   ,819.38  ,927.94  ,1283.4
56308  ,2.467e+04   ,819.82  ,928  ,1283.3
56309  ,1.131e+04   ,822.61  ,932.45  ,1285.1
56310  ,1.067e+05   ,748.45  ,898.81  ,1281.9
56311  ,2.119e+05   ,749.37  ,898.89  ,1281.9
56312  ,3.756e+05   ,430.07  ,924.36  ,1282
56313  ,1.023e+05   ,748.05  ,899.22  ,1281.9
56314  ,9.098e+04   ,747.38  ,898.94  ,1281.9
56315  ,9.440e+04   ,747.45  ,899.78  ,1281.9
56316  ,3.486e+02   ,755.37  ,906.49  ,1294.4
56317  ,2.309e+02   ,756.11  ,906.86  ,1295.4
56318  ,1.736e+02   ,755.89  ,905.69  ,1294.9
56319  ,2.287e+06   ,758.14  ,901.09  ,1281.9
56320  ,1.256e+06   ,757.51  ,901.14  ,1282
56321  ,1.409e+06   ,757.46  ,901.17  ,1281.6
56322  ,9.684e+05   ,760.4  ,906.5  ,1281.9
56323  ,1.998e+05   ,753.92  ,901.09  ,1278.4
56324  ,2.218e+05   ,753.92  ,901.09  ,1279.5
56325  ,1.985e+05   ,752.79  ,900.87  ,1279.5
56326  ,2.123e+05   ,753.86  ,900.51  ,1279
56327  ,4.174e+05   ,754.91  ,900.94  ,1279
56328  ,2.018e+05   ,753.86  ,900.51  ,1280.1
56329  ,5.174e+06   ,753.71  ,911.63  ,1281.9
56330  ,6.127e+05   ,757.45  ,897.73  ,1280.1
56331  ,6.323e+05   ,757.71  ,898.46  ,1280.3
56332  ,7.400e+05   ,758.16  ,897.93  ,1281
56333  ,7.085e+05   ,757.02  ,897.6  ,1281
56334  ,7.227e+05   ,757.28  ,898.33  ,1281.2
56335  ,2.003e+05   ,429.09  ,920.19  ,1284.3
56336  ,2.046e+05   ,429.1  ,919.61  ,1283.8
56337  ,2.044e+05   ,429.41  ,919.82  ,1284.2
56338  ,2.138e+05   ,428.85  ,919.85  ,1284.5
56339  ,2.167e+05   ,429.42  ,918.87  ,1283.7
56340  ,2.188e+05   ,429.05  ,918.63  ,1283.5
56341  ,1.540e+05   ,750.14  ,897.74  ,1281.9
56342  ,1.064e+05   ,751.83  ,901.03  ,1283.4
56343  ,4.734e+04   ,751.29  ,900.48  ,1283.7
56344  ,5.705e+04   ,751.92  ,900.27  ,1283.7
56345  ,3.379e+04   ,751.01  ,900.58  ,1284.3
56346  ,6.667e+04   ,751.32  ,899.57  ,1284
56347  ,3.928e+05   ,426.29  ,918.76  ,1284.7
56348  ,1.386e+02   ,748.62  ,902.13  ,1296.3
56349  ,3.262e+02   ,748.66  ,902.03  ,1294.3
56350  ,2.028e+05   ,428.73  ,919.38  ,1283.6
56351  ,2.277e+01   ,752.79  ,906.77  ,1303.8
56352  ,2.369e+01   ,752.08  ,907.43  ,1303.8
56353  ,2.138e+01   ,752.08  ,907.43  ,1304.9
56354  ,2.490e+01   ,753.5  ,907.43  ,1304.9
56355  ,1.873e+01   ,753.5  ,907.43  ,1303.8
56356  ,3.426e+01   ,752.79  ,908.32  ,1304.9
56357  ,2.324e+05   ,428.68  ,920.07  ,1285.4
56358  ,2.798e+05   ,428.13  ,919.52  ,1285.1
56359  ,3.127e+05   ,407.51  ,914.54  ,1282.5
56360  ,2.094e+05   ,407  ,914.1  ,1283
56361  ,5.545e+02   ,388.73  ,893.81  ,1305.2
56362  ,6.965e+02   ,388.3  ,895.31  ,1305.2
56363  ,3.787e+02   ,389.33  ,895.41  ,1304.8
56364  ,6.439e+02   ,388.22  ,896.33  ,1304.8
56365  ,1.483e+02   ,754.67  ,907.91  ,1296.2
56366  ,1.967e+02   ,753.79  ,907.23  ,1295.2
56367  ,1.018e+02   ,753.79  ,907.23  ,1296.3
56368  ,1.493e+02   ,751.83  ,901.03  ,1296.6
56369  ,1.826e+02   ,751.83  ,901.03  ,1295.5
56370  ,1.159e+02   ,751.95  ,900.4  ,1296.3
56371  ,1.256e+02   ,751.95  ,900.4  ,1295.2
56372  ,3.081e+02   ,752.79  ,900.87  ,1295
56373  ,2.746e+02   ,753.75  ,901.03  ,1295.5
56374  ,3.778e+02   ,753.75  ,901.03  ,1294.4
56375  ,5.181e+02   ,394.14  ,900.24  ,1303.7
56376  ,9.916e+02   ,394.5  ,900.35  ,1302.9
56377  ,4.065e+02   ,392.53  ,901.09  ,1303.7
56378  ,7.645e+02   ,394.09  ,901.58  ,1303.7
56379  ,3.000e+01   ,749.84  ,903.82  ,1303
56380  ,1.879e+01   ,749.89  ,903.31  ,1304
56381  ,3.046e+01   ,749.07  ,903.82  ,1301.5
56382  ,2.172e+01   ,749.16  ,903.32  ,1302.5
56383  ,2.208e+06   ,452.43  ,924.55  ,1281.9
56384  ,1.946e+06   ,452.73  ,924.04  ,1281.6
56385  ,4.575e+01   ,749.88  ,903.37  ,1299.8
56386  ,3.307e+01   ,749.14  ,903.38  ,1298.6
56387  ,3.369e+01   ,749.85  ,901.73  ,1300
56388  ,3.805e+01   ,748.67  ,902.03  ,1300.1
56389  ,3.718e+06   ,740.88  ,929.43  ,1302.3
56390  ,9.795e+04   ,740  ,931.43  ,1302.3
56391  ,3.014e+05   ,741.46  ,931.43  ,1305.2
56392  ,3.745e+06   ,742.54  ,929.43  ,1300.1
56393  ,9.010e+04   ,743.11  ,931.43  ,1302.9
56394  ,4.025e+01   ,750.11  ,902.59  ,1300.3
56395  ,3.462e+01   ,750.88  ,901.57  ,1300.7
56396  ,3.517e+01   ,750.29  ,901.06  ,1300.5
56397  ,2.283e+01   ,749.57  ,902.01  ,1304
56398  ,5.725e+06   ,750.27  ,929.43  ,1286.7
56399  ,6.011e+06   ,750.67  ,929.35  ,1287
56400  ,3.529e+06   ,750.74  ,929.61  ,1286.5
56401  ,4.279e+01   ,749.89  ,904.33  ,1302
56402  ,3.914e+06   ,748.69  ,929.43  ,1283.9
56403  ,3.668e+06   ,749.26  ,929.43  ,1283.9
56404  ,3.853e+06   ,748.72  ,929.43  ,1283.4
56405  ,2.878e+06   ,748.94  ,929.92  ,1284.6
56406  ,2.602e+06   ,749.51  ,929.92  ,1284.6
56407  ,1.315e+04   ,753.54  ,907.42  ,1287.8
56408  ,3.660e+06   ,750.74  ,929.69  ,1287.4
56409  ,1.515e+06   ,750.46  ,930.18  ,1286.7
56410  ,1.053e+04   ,753.75  ,906.61  ,1288.9
56411  ,1.433e+04   ,753.75  ,906.61  ,1287.8
56412  ,2.036e+06   ,751.05  ,932.08  ,1284.2
56413  ,1.668e+06   ,752.95  ,932.08  ,1287.5
56414  ,3.784e+06   ,751.42  ,933.43  ,1286.3
56415  ,1.236e+06   ,751.52  ,931.92  ,1287.7
56416  ,1.889e+04   ,752.18  ,908.27  ,1287.4
56417  ,2.010e+04   ,753.54  ,908.25  ,1287.3
56418  ,1.827e+05   ,756.88  ,905.71  ,1284.1
56419  ,8.264e+04   ,756.75  ,905.96  ,1284.9
56420  ,2.004e+05   ,756.54  ,906.3  ,1284.1
56421  ,8.746e+04   ,756.32  ,905.01  ,1284.9
56422  ,9.421e+04   ,756  ,905.61  ,1284.8
56423  ,2.021e+04   ,754.8  ,907.84  ,1287.3
56424  ,3.005e+04   ,754.04  ,907.16  ,1286.8
56425  ,3.652e+04   ,754.09  ,908.13  ,1286.2
56426  ,1.795e+06   ,751.2  ,929.87  ,1286.8
56427  ,5.490e+04   ,750.1  ,906.34  ,1285.4
56428  ,6.433e+04   ,750.51  ,906.76  ,1285.3
56429  ,1.066e+05   ,750.52  ,906.76  ,1284.2
56430  ,9.880e+04   ,749.61  ,906.99  ,1284.6
56431  ,1.122e+02   ,400.27  ,861.18  ,1304.6
56432  ,4.399e+01   ,399.67  ,859.8  ,1304.1
56433  ,4.745e+01   ,399.25  ,860.97  ,1304
56434  ,2.430e+04   ,754.95  ,906.85  ,1287.3
56435  ,2.834e+06   ,749.98  ,929.92  ,1284.9
56436  ,5.779e+04   ,752.79  ,906.77  ,1286.1
56437  ,6.501e+05   ,748.84  ,931.43  ,1283.2
56438  ,1.771e+06   ,748.41  ,930.49  ,1284.2
56439  ,2.987e+06   ,752.28  ,933.43  ,1283.2
56440  ,1.660e+06   ,750.44  ,931.76  ,1282.8
56441  ,1.268e+06   ,753.77  ,931.93  ,1281.9
56442  ,2.247e+02   ,400.31  ,862.75  ,1302.2
56443  ,1.282e+02   ,400.1  ,863.04  ,1303.2
56444  ,9.879e+01   ,399.02  ,862.81  ,1302.5
56445  ,5.553e+06   ,750.98  ,929.12  ,1285.7
56446  ,3.730e+06   ,751.29  ,928.98  ,1285.4
56447  ,3.898e+06   ,751.3  ,928.98  ,1285.8
56448  ,6.658e+05   ,753.8  ,906.59  ,1282.1
56449  ,6.074e+05   ,753.27  ,907.39  ,1281.8
56450  ,6.130e+05   ,753.68  ,907.43  ,1282.2
56451  ,7.527e+05   ,754.63  ,907.09  ,1281.5
56452  ,8.773e+05   ,754.16  ,908.06  ,1281.2
56453  ,2.892e+03   ,751.83  ,901.03  ,1287.8
56454  ,5.245e+03   ,751.43  ,900.45  ,1287.4
56455  ,1.877e+03   ,750.98  ,900.59  ,1288.7
56456  ,5.269e+03   ,751.43  ,899.53  ,1287.7
56457  ,1.809e+06   ,750.45  ,930.14  ,1288.5
56458  ,1.067e+06   ,751.51  ,931.89  ,1289.5
56459  ,1.863e+06   ,749.71  ,930.38  ,1287.6
56460  ,6.294e+04   ,750.07  ,907.4  ,1285.5
56461  ,5.309e+04   ,749.63  ,907.01  ,1285.5
56462  ,4.684e+05   ,752.97  ,898.35  ,1282
56463  ,5.758e+05   ,753.58  ,898.47  ,1282
56464  ,3.795e+05   ,753.45  ,898.75  ,1281.8
56465  ,4.480e+05   ,754.07  ,898.87  ,1281.8
56466  ,8.356e+01   ,749.84  ,903.75  ,1298.4
56467  ,1.361e+02   ,749.84  ,903.78  ,1297.3
56468  ,8.329e+01   ,752.79  ,906.77  ,1299.4
56469  ,7.018e+01   ,753.83  ,906.58  ,1298.9
56470  ,1.497e+05   ,797.96  ,928.34  ,1285.6
56471  ,1.491e+05   ,798.03  ,928.15  ,1285.4
