Date:  17:47, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 2 – Side impact(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
57760  ,2.799e+05   ,481.84  ,931.43  ,1300.8
57761  ,3.071e+05   ,478.6  ,929.43  ,1300.8
57762  ,4.539e+05   ,426.52  ,917.94  ,1282.7
57763  ,5.710e+05   ,426.26  ,917  ,1282.4
57764  ,5.421e+05   ,426.59  ,917.37  ,1282.3
57765  ,1.270e+06   ,401.52  ,857.5  ,1304.5
57766  ,1.104e+06   ,400.97  ,857.91  ,1304.3
57767  ,1.198e+06   ,401.33  ,858.52  ,1303.7
57768  ,1.025e+06   ,401.79  ,856.73  ,1304.5
57769  ,9.630e+05   ,402.01  ,856.06  ,1304.5
57770  ,1.839e+06   ,402.57  ,855.76  ,1304.1
57771  ,1.082e+06   ,402.1  ,855.24  ,1304.7
57772  ,9.614e+04   ,629.35  ,929.94  ,1277.9
57773  ,1.430e+05   ,630  ,929.3  ,1277.9
57774  ,2.139e+05   ,428.98  ,931.43  ,1294.9
57775  ,3.195e+05   ,428.66  ,929.43  ,1292.3
57776  ,2.088e+05   ,429.38  ,931.43  ,1294.9
57777  ,3.194e+05   ,428.78  ,929.43  ,1292.9
57778  ,2.977e+05   ,429.19  ,929.43  ,1292.9
57779  ,6.908e+02   ,816.48  ,922.04  ,1282.6
57780  ,4.931e+04   ,406.87  ,832.48  ,1277.9
57781  ,9.344e+04   ,405.53  ,836.73  ,1277.9
57782  ,1.264e+05   ,407.67  ,836.57  ,1280.9
57783  ,3.282e+04   ,628.32  ,926.93  ,1297.5
57784  ,1.416e+04   ,627.57  ,927.36  ,1296.5
57785  ,3.754e+04   ,628.52  ,927.91  ,1297.3
57786  ,2.981e+05   ,754.38  ,914.71  ,1283.1
57787  ,3.070e+05   ,754.38  ,914.71  ,1282.9
57788  ,3.208e+05   ,754.38  ,914.34  ,1283.1
57789  ,2.848e+05   ,753.9  ,914.53  ,1283.4
57790  ,2.813e+05   ,753.91  ,914.52  ,1283.2
57791  ,6.740e+04   ,631.89  ,931.43  ,1282.2
57792  ,8.868e+04   ,631.78  ,929.43  ,1282.2
57793  ,8.879e+04   ,633.3  ,929.43  ,1281.6
57794  ,6.949e+02   ,817.2  ,923.07  ,1283
57795  ,6.665e+02   ,817.35  ,922.78  ,1282.8
57796  ,7.590e+02   ,816.78  ,922.76  ,1283.2
57797  ,6.917e+02   ,817.03  ,922.92  ,1282.9
57798  ,5.936e+04   ,741.8  ,931.43  ,1282.8
57799  ,6.376e+04   ,742.33  ,929.43  ,1282.7
57800  ,7.126e+04   ,746.41  ,929.43  ,1283.4
57801  ,9.982e+04   ,746.75  ,929.32  ,1282.8
57802  ,2.907e+05   ,753.88  ,914.13  ,1283.2
57803  ,2.863e+05   ,753.88  ,914.12  ,1283
57804  ,1.730e+02   ,825.36  ,926.75  ,1289.8
57805  ,1.624e+02   ,825.99  ,927.38  ,1290.1
57806  ,3.530e+02   ,822.96  ,925.08  ,1289.2
57807  ,1.975e+02   ,824.95  ,926.64  ,1290.4
57808  ,1.496e+02   ,825.32  ,925.82  ,1290.1
57809  ,2.523e+02   ,824.14  ,926.79  ,1290.5
57810  ,7.089e+04   ,739.21  ,929.43  ,1280.9
57811  ,1.474e+05   ,744.88  ,928.01  ,1280.3
57812  ,8.746e+04   ,745.52  ,928.18  ,1279.9
57813  ,7.916e+04   ,741.21  ,933.43  ,1277.9
57814  ,7.655e+04   ,740.73  ,931.43  ,1277.9
57815  ,8.601e+02   ,816.67  ,922.53  ,1283.7
57816  ,8.118e+02   ,816.97  ,922.53  ,1283.5
57817  ,8.063e+04   ,743.24  ,933.43  ,1282.2
57818  ,4.722e+04   ,742.98  ,930  ,1283.7
57819  ,4.263e+04   ,742.22  ,930.68  ,1284.7
57820  ,5.835e+04   ,741.04  ,932.11  ,1283.8
57821  ,2.983e+05   ,429.08  ,931.43  ,1290
57822  ,3.007e+05   ,428.67  ,931.43  ,1290
57823  ,3.653e+05   ,427.84  ,929.43  ,1292.3
57824  ,2.172e+05   ,428.57  ,931.43  ,1294.9
57825  ,6.424e+02   ,817.66  ,923.01  ,1282.8
57826  ,2.510e+06   ,379.06  ,928.51  ,1291
57827  ,1.999e+06   ,379.2  ,928.67  ,1290.7
57828  ,2.565e+06   ,379.06  ,928.34  ,1290.6
57829  ,1.943e+06   ,378.67  ,928.46  ,1290.9
57830  ,1.474e+06   ,378.83  ,928.6  ,1290.6
57831  ,1.438e+06   ,383.7  ,930.19  ,1295
57832  ,2.088e+06   ,383.37  ,929.43  ,1295
57833  ,1.561e+06   ,382.84  ,930.06  ,1294.8
57834  ,8.317e+04   ,408.77  ,833.09  ,1277.9
57835  ,4.482e+04   ,408.2  ,828.26  ,1277.9
57836  ,9.421e+04   ,409.01  ,832.34  ,1280.9
57837  ,1.247e+06   ,374.48  ,933.04  ,1291.5
57838  ,1.153e+06   ,374.09  ,932.66  ,1292.3
57839  ,1.200e+06   ,374.05  ,932.62  ,1291.5
57840  ,1.131e+06   ,374.65  ,932.46  ,1291.9
57841  ,1.077e+06   ,374.29  ,931.99  ,1291.9
57842  ,8.419e+05   ,373.67  ,931.43  ,1298.7
57843  ,7.595e+05   ,373.77  ,932.08  ,1299.1
57844  ,8.438e+05   ,373.67  ,931.49  ,1299.5
57845  ,8.690e+05   ,374.35  ,931.41  ,1299.1
57846  ,8.476e+05   ,374.34  ,932.01  ,1298.7
57847  ,8.080e+02   ,817.66  ,923.15  ,1283.9
57848  ,7.552e+02   ,817.58  ,923.07  ,1283.5
57849  ,8.729e+02   ,817.23  ,923.49  ,1284.3
57850  ,8.191e+02   ,817.15  ,923.4  ,1283.8
57851  ,1.384e+06   ,376.59  ,933.43  ,1301.8
57852  ,2.134e+06   ,377.6  ,933.43  ,1302.3
57853  ,1.429e+06   ,376.68  ,933.43  ,1302.7
57854  ,1.019e+06   ,376.14  ,932.81  ,1302.1
57855  ,1.573e+06   ,377.16  ,932.81  ,1302.6
57856  ,6.807e+02   ,817.73  ,923.17  ,1283.1
57857  ,1.772e+06   ,379.47  ,929.08  ,1291
57858  ,5.363e+06   ,379.79  ,929.29  ,1300.4
57859  ,5.378e+06   ,379.79  ,929.28  ,1301
57860  ,3.082e+06   ,379.97  ,929.71  ,1300.3
57861  ,9.396e+05   ,375.02  ,933.32  ,1298.7
57862  ,9.600e+05   ,375.02  ,933.32  ,1298
57863  ,9.845e+05   ,375.3  ,932.64  ,1298.3
57864  ,4.241e+03   ,798.75  ,930.09  ,1284.3
57865  ,7.386e+03   ,798.45  ,928.82  ,1283.4
57866  ,5.741e+03   ,798.19  ,928.63  ,1283.9
57867  ,2.476e+06   ,379.97  ,929.36  ,1292.4
57868  ,2.625e+06   ,379.74  ,929.26  ,1293.1
57869  ,1.803e+06   ,379.98  ,929.66  ,1293.1
57870  ,8.215e+05   ,396.39  ,931.43  ,1286.7
57871  ,2.072e+06   ,395.31  ,933.43  ,1285.6
57872  ,1.346e+06   ,397.57  ,931.96  ,1285.2
57873  ,7.808e+05   ,374.05  ,932.62  ,1299.1
57874  ,8.234e+05   ,374.02  ,932.57  ,1298.3
57875  ,8.637e+05   ,374.68  ,932.5  ,1298.7
57876  ,7.283e+05   ,375.03  ,933.33  ,1301.7
57877  ,7.805e+05   ,375.03  ,933.33  ,1301
57878  ,9.523e+05   ,375.67  ,933.43  ,1301.4
57879  ,8.091e+05   ,375.42  ,932.74  ,1301.6
57880  ,8.459e+05   ,375.42  ,932.74  ,1300.9
57881  ,4.766e+03   ,798.1  ,928.32  ,1284.1
57882  ,6.377e+03   ,798.37  ,928.43  ,1283.8
57883  ,5.844e+03   ,798.18  ,928.63  ,1284.2
57884  ,1.571e+05   ,607.17  ,929.43  ,1303.6
57885  ,1.229e+05   ,607.51  ,929.43  ,1300.7
57886  ,1.417e+05   ,606.15  ,929.43  ,1302.2
57887  ,1.343e+05   ,607.76  ,931.43  ,1301.4
57888  ,1.423e+05   ,598.61  ,933.43  ,1300.5
57889  ,1.203e+05   ,598.78  ,931.43  ,1299.3
57890  ,8.861e+04   ,596.82  ,931.43  ,1296.5
57891  ,1.121e+05   ,596.64  ,933.43  ,1297.7
57892  ,1.272e+05   ,580.12  ,929.03  ,1304.5
57893  ,1.251e+05   ,579.07  ,929.01  ,1304.5
57894  ,1.440e+05   ,578.55  ,929.62  ,1304.4
57895  ,1.199e+05   ,579.18  ,929.13  ,1303.8
57896  ,1.150e+05   ,578.13  ,929.12  ,1303.8
57897  ,8.068e+05   ,391.6  ,874.25  ,1290.5
57898  ,3.335e+05   ,394.72  ,871.02  ,1295.2
57899  ,6.417e+05   ,391.81  ,873.59  ,1295.2
57900  ,5.396e+05   ,392.61  ,871.05  ,1291.7
57901  ,3.754e+04   ,605.54  ,921.57  ,1302.2
57902  ,2.434e+04   ,601.57  ,920.82  ,1302.2
57903  ,4.277e+03   ,797.88  ,928.48  ,1284.9
57904  ,6.108e+03   ,798.33  ,929.04  ,1285.2
57905  ,5.611e+03   ,798.17  ,928.63  ,1284.6
57906  ,5.640e+03   ,798.16  ,929.23  ,1284.9
57907  ,1.176e+05   ,604.05  ,931.43  ,1299.6
57908  ,1.379e+05   ,604.3  ,933.43  ,1300.4
57909  ,2.033e+06   ,404.01  ,929.16  ,1286.4
57910  ,1.307e+06   ,403.85  ,929.66  ,1286.5
57911  ,1.392e+06   ,403.85  ,929.66  ,1286.9
57912  ,1.439e+06   ,404.37  ,929.08  ,1286.5
57913  ,1.444e+06   ,404.36  ,929.08  ,1286.1
57914  ,8.643e+05   ,404.21  ,929.58  ,1286.6
57915  ,1.434e+05   ,601.32  ,929.43  ,1302.3
57916  ,1.715e+05   ,600.12  ,931.43  ,1303.7
57917  ,1.711e+05   ,600.62  ,931.43  ,1303.7
57918  ,1.392e+05   ,601.72  ,931.43  ,1301.1
57919  ,1.399e+05   ,601.22  ,931.43  ,1301.1
57920  ,1.656e+05   ,600.52  ,933.43  ,1302.6
57921  ,3.885e+05   ,428.25  ,929.43  ,1291.5
57922  ,4.196e+05   ,428.05  ,929.43  ,1291.9
57923  ,3.815e+05   ,428.45  ,929.43  ,1291.9
57924  ,1.422e+05   ,615.66  ,933.43  ,1301.1
57925  ,7.232e+05   ,407.04  ,928.5  ,1285.7
57926  ,9.363e+05   ,407.67  ,929.14  ,1285.7
57927  ,2.186e+04   ,601.32  ,927.91  ,1277.1
57928  ,3.863e+04   ,601.32  ,929.25  ,1277.5
57929  ,5.738e+04   ,754.01  ,921.02  ,1281.8
57930  ,2.037e+04   ,751.26  ,900.85  ,1281.9
57931  ,2.520e+04   ,752.16  ,900.55  ,1281.4
57932  ,3.146e+04   ,752.79  ,900.87  ,1281.7
57933  ,2.034e+04   ,752.79  ,899.83  ,1281.4
57934  ,1.388e+06   ,387.12  ,923.38  ,1284.8
57935  ,1.415e+06   ,385.23  ,925.57  ,1285.5
57936  ,1.149e+06   ,385.96  ,925.04  ,1285
57937  ,1.046e+04   ,750.29  ,901.07  ,1283.7
57938  ,1.737e+04   ,750.3  ,901.06  ,1282.4
57939  ,2.337e+04   ,750.99  ,901.49  ,1282.7
57940  ,1.548e+04   ,751.26  ,900.86  ,1283.1
57941  ,1.046e+04   ,750.57  ,900.44  ,1282.8
57942  ,1.378e+04   ,750.57  ,899.2  ,1281.8
57943  ,1.018e+04   ,750.26  ,899.98  ,1282.9
57944  ,1.264e+04   ,749.8  ,900.32  ,1282.9
57945  ,7.123e+03   ,750.04  ,900.26  ,1283.4
57946  ,1.020e+04   ,751.03  ,900.08  ,1282.8
57947  ,7.630e+03   ,751.04  ,899.67  ,1283.4
57948  ,9.314e+03   ,750.75  ,900.71  ,1283.7
57949  ,1.259e+06   ,453.8  ,914.23  ,1281.9
57950  ,1.864e+05   ,456.14  ,910.1  ,1279.2
57951  ,7.369e+05   ,454.94  ,909.39  ,1277.9
57952  ,1.531e+05   ,456.14  ,909.2  ,1279.1
57953  ,1.763e+06   ,454.7  ,910.99  ,1281.9
57954  ,4.136e+05   ,386.7  ,925.1  ,1282.5
57955  ,3.862e+05   ,386.34  ,925.11  ,1282.9
57956  ,4.078e+05   ,386.43  ,925.31  ,1282.6
57957  ,5.552e+05   ,386.47  ,925.06  ,1282.2
57958  ,4.653e+05   ,386.12  ,925.07  ,1282.6
57959  ,6.303e+05   ,455.2  ,913.43  ,1277.9
57960  ,2.290e+05   ,456.14  ,911.88  ,1279.2
57961  ,3.086e+06   ,379.01  ,925.71  ,1292.2
57962  ,3.022e+06   ,378.8  ,926.73  ,1292.5
57963  ,2.282e+06   ,378.62  ,925.79  ,1291.9
57964  ,1.980e+05   ,750.21  ,922.29  ,1281.9
57965  ,1.656e+06   ,392.44  ,922.83  ,1281.9
57966  ,9.662e+05   ,392.08  ,923.03  ,1281.2
57967  ,8.431e+05   ,392.03  ,922.39  ,1280.9
57968  ,4.233e+05   ,391.81  ,921.56  ,1283.1
57969  ,1.616e+06   ,388.96  ,919.97  ,1282.7
57970  ,1.223e+06   ,389.12  ,920.36  ,1282.9
57971  ,1.530e+06   ,389.22  ,919.77  ,1282.6
57972  ,1.719e+06   ,389.16  ,920.07  ,1282.4
57973  ,1.165e+06   ,389.31  ,920.47  ,1282.7
57974  ,4.448e+04   ,750.56  ,923.7  ,1280.4
57975  ,8.355e+04   ,750.21  ,923.18  ,1280.9
57976  ,6.930e+04   ,750.75  ,924.11  ,1280.9
57977  ,5.334e+04   ,749.76  ,923.76  ,1280.7
57978  ,1.008e+05   ,749.95  ,924.17  ,1281.3
57979  ,1.662e+06   ,387.94  ,920.48  ,1283.6
57980  ,1.048e+05   ,751.02  ,923.51  ,1281.5
57981  ,8.311e+05   ,386.77  ,925.23  ,1284.3
57982  ,1.756e+06   ,387.93  ,920.67  ,1282.4
57983  ,1.318e+06   ,386.7  ,922.11  ,1283.1
57984  ,1.090e+06   ,390.77  ,920.62  ,1282.8
57985  ,1.075e+06   ,390.93  ,921.03  ,1283.3
57986  ,1.620e+06   ,385.85  ,922.34  ,1282.9
57987  ,3.546e+06   ,381.34  ,910.67  ,1301.3
57988  ,8.692e+06   ,380.08  ,910.78  ,1302.5
57989  ,1.188e+06   ,388.65  ,920.51  ,1283.6
57990  ,1.484e+06   ,388.66  ,919.94  ,1283.3
57991  ,1.260e+06   ,388.81  ,920.58  ,1282.9
57992  ,1.083e+06   ,389.05  ,920.42  ,1283.4
57993  ,7.999e+06   ,384.21  ,911  ,1304.5
57994  ,2.823e+06   ,382.28  ,908.4  ,1303.2
57995  ,5.236e+06   ,383.2  ,911.41  ,1301
57996  ,4.037e+04   ,773.52  ,927.24  ,1283
57997  ,4.317e+04   ,773.52  ,926.86  ,1283
57998  ,4.537e+04   ,773.21  ,926.63  ,1283.3
57999  ,4.818e+04   ,773.21  ,926.23  ,1283.3
58000  ,4.383e+04   ,773.57  ,926.38  ,1282.9
58001  ,3.709e+04   ,774.05  ,926.2  ,1283.8
58002  ,3.990e+04   ,773.22  ,927.26  ,1283.7
58003  ,3.888e+04   ,773.55  ,927.11  ,1283.8
58004  ,2.403e+05   ,750.57  ,920.6  ,1282
58005  ,1.443e+06   ,404.33  ,926.99  ,1287.4
58006  ,1.568e+06   ,404.33  ,927.6  ,1287.4
58007  ,1.607e+06   ,404.34  ,927.04  ,1287.8
58008  ,2.327e+06   ,404.37  ,927.6  ,1289.4
58009  ,2.480e+06   ,404.37  ,928.02  ,1289.2
58010  ,4.498e+04   ,773.23  ,926.63  ,1284.3
58011  ,4.089e+04   ,773.86  ,926.47  ,1284.5
58012  ,3.704e+04   ,773.85  ,926.68  ,1283.9
58013  ,4.225e+04   ,773.5  ,926.95  ,1284.3
58014  ,2.681e+02   ,823.94  ,926.32  ,1290.2
58015  ,1.832e+02   ,824.51  ,925.97  ,1290.1
58016  ,2.678e+02   ,823.67  ,926.34  ,1290.6
58017  ,1.986e+02   ,823.58  ,926.02  ,1290.9
58018  ,2.056e+02   ,823.87  ,925.88  ,1290.6
58019  ,1.049e+05   ,754.98  ,929.36  ,1283.8
58020  ,1.574e+02   ,823.95  ,925.31  ,1291
58021  ,8.399e+05   ,407.2  ,926.21  ,1282.6
58022  ,1.621e+02   ,823.65  ,925.45  ,1291.3
58023  ,1.653e+02   ,823.25  ,924.8  ,1291.3
58024  ,5.404e+05   ,406.83  ,925.66  ,1286
58025  ,1.994e+02   ,822.9  ,925.18  ,1290.8
58026  ,4.839e+03   ,799.38  ,929.38  ,1283
58027  ,5.989e+03   ,798.99  ,929.36  ,1283.4
58028  ,3.443e+03   ,799.12  ,930.24  ,1283.8
58029  ,6.118e+05   ,407.37  ,925.46  ,1286.3
58030  ,5.562e+05   ,407.39  ,925.75  ,1285.5
58031  ,1.220e+06   ,400.74  ,929.43  ,1286.1
58032  ,1.233e+06   ,400.7  ,929.43  ,1286.8
58033  ,5.448e+05   ,407.4  ,925.76  ,1284.9
58034  ,5.744e+05   ,406.76  ,925.53  ,1284.8
58035  ,7.472e+02   ,810.92  ,918.43  ,1281.6
58036  ,8.415e+05   ,407.42  ,925.48  ,1283.3
58037  ,6.780e+05   ,407.42  ,925.67  ,1283.7
58038  ,8.025e+05   ,407.42  ,925.86  ,1283.3
58039  ,7.437e+05   ,407.04  ,925.52  ,1283.2
58040  ,6.260e+05   ,407.03  ,925.33  ,1283.7
58041  ,6.015e+05   ,407.03  ,925.71  ,1283.7
58042  ,8.509e+02   ,812.66  ,919.21  ,1282.7
58043  ,6.142e+02   ,812.99  ,918.86  ,1282.2
58044  ,5.451e+02   ,812.79  ,918.82  ,1281.8
58045  ,7.588e+02   ,813.17  ,919.25  ,1282.5
58046  ,1.238e+03   ,810.93  ,920.26  ,1282.3
58047  ,8.268e+02   ,811.78  ,918.79  ,1282.6
58048  ,9.239e+02   ,812.01  ,918.99  ,1282.8
58049  ,8.260e+05   ,392.38  ,921.17  ,1282.7
58050  ,1.508e+06   ,392.45  ,921.28  ,1282.4
58051  ,5.645e+03   ,798.38  ,926.63  ,1283.3
58052  ,4.241e+03   ,798.03  ,926.71  ,1283.3
58053  ,5.105e+03   ,798.03  ,926.51  ,1282.9
58054  ,5.002e+03   ,798.01  ,926.43  ,1283.2
58055  ,4.037e+03   ,798  ,926.63  ,1283.6
58056  ,3.680e+03   ,797.99  ,926.42  ,1284.2
58057  ,4.857e+03   ,797.5  ,925.8  ,1284.5
58058  ,4.518e+03   ,797.62  ,925.97  ,1283.3
58059  ,1.320e+06   ,394.16  ,928.52  ,1282
58060  ,1.208e+06   ,394.72  ,928.52  ,1282
58061  ,9.204e+05   ,391.34  ,924.17  ,1281.9
58062  ,7.374e+05   ,391.6  ,924.74  ,1281.9
58063  ,7.850e+05   ,390.9  ,924.26  ,1281.5
58064  ,2.527e+06   ,393.02  ,920.14  ,1282.2
58065  ,2.457e+06   ,388.8  ,918.91  ,1280.3
58066  ,2.406e+06   ,388.2  ,919.26  ,1281.1
58067  ,2.156e+06   ,388.14  ,919.9  ,1280.4
58068  ,2.860e+06   ,387.67  ,918.52  ,1281
58069  ,1.945e+06   ,389.46  ,918.57  ,1278.8
58070  ,2.252e+06   ,388.99  ,917.18  ,1279.4
58071  ,3.180e+06   ,389.92  ,917.72  ,1280.4
58072  ,8.248e+06   ,379.11  ,913.87  ,1299.2
58073  ,7.439e+06   ,378.2  ,916.74  ,1298.7
58074  ,2.445e+05   ,448.21  ,925.23  ,1282
58075  ,2.547e+05   ,448.24  ,925.74  ,1281.7
58076  ,2.047e+05   ,448.28  ,925.65  ,1282.3
58077  ,2.075e+05   ,448.56  ,925.57  ,1282.1
58078  ,2.158e+05   ,448.59  ,926.08  ,1281.8
58079  ,1.428e+05   ,448.66  ,926.35  ,1282.9
58080  ,1.472e+05   ,448.41  ,926.62  ,1282.6
58081  ,5.385e+05   ,751.16  ,911.63  ,1281.9
58082  ,3.958e+05   ,751.48  ,911.56  ,1281.6
58083  ,7.875e+05   ,381.72  ,912.24  ,1292.2
58084  ,9.657e+06   ,384.13  ,911.26  ,1293.1
58085  ,6.535e+05   ,390.1  ,922.8  ,1283.6
58086  ,7.412e+05   ,390.34  ,922.62  ,1284
58087  ,2.919e+05   ,748.68  ,912.48  ,1281.4
58088  ,3.442e+05   ,748.88  ,912.98  ,1281.9
58089  ,2.723e+05   ,749.13  ,913.23  ,1281.4
58090  ,1.232e+06   ,751.98  ,910.16  ,1281.9
58091  ,9.331e+05   ,750.27  ,909.26  ,1281.9
58092  ,4.362e+05   ,750.05  ,908.66  ,1281.6
58093  ,8.669e+05   ,750.68  ,909.79  ,1281.5
58094  ,6.483e+05   ,451.43  ,916.98  ,1282.9
58095  ,4.047e+05   ,447.2  ,920.1  ,1281.4
58096  ,3.805e+05   ,447.54  ,920.28  ,1281.5
58097  ,5.445e+05   ,446.85  ,917.97  ,1281.9
58098  ,5.411e+05   ,446.44  ,918.16  ,1281.9
58099  ,5.220e+05   ,446.85  ,918.35  ,1281.9
58100  ,5.186e+05   ,446.22  ,917.43  ,1281.4
58101  ,5.132e+05   ,448.28  ,919.86  ,1284.3
58102  ,4.390e+05   ,448.26  ,919.81  ,1283.3
58103  ,3.828e+05   ,448.68  ,920.24  ,1283.3
58104  ,4.271e+05   ,448.68  ,920.05  ,1283.7
58105  ,9.013e+06   ,384.13  ,911.24  ,1301.1
58106  ,9.690e+06   ,384.4  ,910.38  ,1300.5
58107  ,3.443e+05   ,448.68  ,920.43  ,1282.9
58108  ,5.819e+05   ,451.52  ,919.07  ,1282.5
58109  ,5.722e+05   ,451.73  ,918.89  ,1282.2
58110  ,4.925e+05   ,451.37  ,919.16  ,1282.2
58111  ,1.117e+05   ,448.28  ,927.65  ,1284.1
58112  ,1.194e+05   ,448.57  ,927.77  ,1284.2
58113  ,2.058e+05   ,454.98  ,923.36  ,1281.9
58114  ,1.876e+05   ,455.6  ,924.08  ,1281.9
58115  ,3.609e+06   ,381.5  ,910.16  ,1299.7
58116  ,3.129e+06   ,382.88  ,905.57  ,1301.9
58117  ,6.653e+06   ,381.51  ,906.26  ,1302.6
58118  ,2.744e+06   ,382.82  ,906.35  ,1302.8
58119  ,3.011e+06   ,384.95  ,906.91  ,1301.3
58120  ,9.363e+06   ,385.22  ,908.46  ,1301.1
58121  ,4.864e+06   ,384.26  ,908.43  ,1302.1
58122  ,4.123e+06   ,384.9  ,907.69  ,1302.2
58123  ,3.083e+05   ,451.4  ,924.39  ,1284.9
58124  ,2.535e+05   ,450.83  ,924.8  ,1284.8
58125  ,2.682e+05   ,450.83  ,924.09  ,1284.7
58126  ,2.937e+06   ,384.34  ,906.96  ,1303.6
58127  ,2.566e+06   ,384.39  ,906.18  ,1302.6
58128  ,2.051e+06   ,384.72  ,906.42  ,1302
58129  ,2.677e+06   ,384.67  ,907.2  ,1302.9
58130  ,8.046e+06   ,380.81  ,908.46  ,1302.8
58131  ,1.490e+05   ,448.66  ,925.98  ,1282.9
58132  ,1.377e+05   ,448.62  ,926.38  ,1283.4
58133  ,1.444e+05   ,448.62  ,926  ,1283.4
58134  ,9.582e+06   ,383.84  ,915.23  ,1282
58135  ,4.849e+06   ,383.76  ,915.8  ,1281.4
58136  ,6.390e+06   ,384.52  ,914.79  ,1281.2
58137  ,1.716e+05   ,448.7  ,924.93  ,1283
58138  ,1.716e+05   ,448.7  ,924.74  ,1283.4
58139  ,1.701e+05   ,448.26  ,924.72  ,1283.3
58140  ,1.802e+05   ,448.57  ,924.49  ,1282.9
58141  ,1.825e+05   ,448.58  ,924.3  ,1283.3
58142  ,3.464e+05   ,429.41  ,925.19  ,1284.3
58143  ,3.058e+05   ,429.41  ,925.57  ,1284.3
58144  ,3.383e+05   ,429.42  ,925.67  ,1283.7
58145  ,3.053e+05   ,429.05  ,925.4  ,1283.9
58146  ,2.953e+05   ,429.03  ,925.31  ,1284.5
58147  ,5.342e+05   ,429.42  ,923.4  ,1283.7
58148  ,5.452e+05   ,426.53  ,924.21  ,1283
58149  ,5.646e+05   ,426.26  ,925.1  ,1283.3
58150  ,4.441e+05   ,426.27  ,924.91  ,1283.7
58151  ,5.490e+05   ,426.26  ,924.72  ,1283.3
58152  ,4.929e+05   ,426.64  ,925.11  ,1283.1
58153  ,3.678e+05   ,426.65  ,925.3  ,1283.5
58154  ,3.783e+05   ,426.65  ,924.92  ,1283.5
58155  ,8.831e+06   ,383.61  ,912.89  ,1298.8
58156  ,5.882e+06   ,382.41  ,915.8  ,1283.1
58157  ,6.927e+06   ,382.43  ,917.01  ,1282.8
58158  ,8.012e+06   ,383.03  ,914.54  ,1282.6
58159  ,4.479e+05   ,427.22  ,928.11  ,1285.4
58160  ,1.474e+06   ,423.88  ,909.09  ,1281.9
58161  ,1.431e+06   ,424.44  ,909.73  ,1281.9
58162  ,1.283e+06   ,424.3  ,909.44  ,1281.1
58163  ,1.497e+06   ,426.26  ,907.91  ,1281.9
58164  ,1.465e+06   ,425.84  ,908.82  ,1281.9
58165  ,1.285e+06   ,425.44  ,909.18  ,1281.1
58166  ,1.062e+06   ,421.75  ,911.5  ,1279.9
58167  ,1.399e+06   ,420.5  ,912.61  ,1281.9
58168  ,1.197e+06   ,420.71  ,910.67  ,1279.9
58169  ,1.450e+06   ,420.67  ,911.7  ,1281.9
58170  ,1.155e+06   ,448.26  ,914.71  ,1283.1
58171  ,1.517e+06   ,452  ,912.64  ,1282
58172  ,1.557e+06   ,451.73  ,912.82  ,1282.2
58173  ,1.436e+06   ,452.11  ,913.09  ,1282
58174  ,1.413e+06   ,452.05  ,912.72  ,1281.7
58175  ,1.473e+06   ,451.66  ,912.46  ,1281.9
58176  ,1.372e+06   ,451.74  ,912.91  ,1281.8
58177  ,1.337e+06   ,424.94  ,911.09  ,1281.9
58178  ,1.376e+06   ,424.5  ,911.27  ,1281.9
58179  ,1.367e+06   ,424.82  ,911.58  ,1281.9
58180  ,1.250e+06   ,424.48  ,911.54  ,1281.5
58181  ,1.272e+06   ,424.16  ,911.23  ,1281.5
58182  ,6.572e+05   ,426.24  ,913.27  ,1282.7
58183  ,8.127e+05   ,427.15  ,911.27  ,1278.8
58184  ,6.888e+05   ,447.59  ,915.07  ,1281.7
58185  ,7.146e+05   ,447.59  ,914.7  ,1281.7
58186  ,5.753e+05   ,448.17  ,917.56  ,1282.5
58187  ,1.671e+06   ,397.27  ,860.17  ,1305.2
58188  ,1.920e+06   ,398.93  ,859.4  ,1304.1
58189  ,1.715e+06   ,398.51  ,860.57  ,1304
58190  ,1.802e+06   ,449.67  ,912.21  ,1282.2
58191  ,8.745e+05   ,448.27  ,916.45  ,1283.6
58192  ,9.396e+05   ,448.27  ,916.08  ,1283.6
58193  ,8.537e+05   ,448.25  ,916.22  ,1282.9
58194  ,1.080e+06   ,397.48  ,858.96  ,1299.6
58195  ,1.013e+06   ,397.4  ,860.18  ,1302.3
58196  ,7.145e+05   ,398.46  ,860.16  ,1300.1
58197  ,1.718e+06   ,395.91  ,860.59  ,1301.7
58198  ,8.044e+06   ,382.47  ,916.52  ,1298.9
58199  ,3.706e+06   ,380.77  ,918.4  ,1299.4
58200  ,3.612e+06   ,378.76  ,918.1  ,1298.4
58201  ,1.821e+06   ,383.93  ,925.18  ,1286.7
58202  ,1.485e+06   ,383.69  ,924.99  ,1286.1
58203  ,2.702e+05   ,444.88  ,930.08  ,1284.9
58204  ,1.093e+03   ,813.48  ,927.37  ,1281.9
58205  ,8.234e+02   ,813.22  ,927.45  ,1281.3
58206  ,3.405e+05   ,445.74  ,927.45  ,1281.9
58207  ,2.677e+05   ,450.7  ,922.18  ,1287.2
58208  ,3.658e+05   ,449.2  ,922.22  ,1287.3
