Date:  19:56, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 2 – Side impact (Left)(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
39101  ,2.492e+05   ,741.71  ,929.43  ,1282.5
39102  ,1.345e+06   ,800.63  ,929.43  ,1285.9
39103  ,1.092e+06   ,800.02  ,930.24  ,1285
39104  ,1.093e+06   ,800.15  ,929.95  ,1286.3
39105  ,3.502e+05   ,740.2  ,933.43  ,1280.1
39106  ,2.731e+05   ,739.06  ,933.43  ,1282.5
39107  ,3.473e+05   ,737.99  ,933.43  ,1280.4
39108  ,3.630e+05   ,738.52  ,931.43  ,1279.3
39109  ,2.864e+05   ,739.59  ,931.43  ,1281.5
39110  ,2.791e+05   ,737.38  ,931.43  ,1281.8
39111  ,4.022e+03   ,404.06  ,917.55  ,1281.7
39112  ,3.994e+03   ,404.13  ,917.95  ,1281.7
39113  ,6.887e+03   ,404.75  ,917.25  ,1282.4
39114  ,6.972e+03   ,404.83  ,917.65  ,1282.4
39115  ,1.031e+03   ,388.61  ,933.43  ,1286.1
39116  ,8.041e+02   ,388.2  ,933.43  ,1283.2
39117  ,7.008e+02   ,388.71  ,932.18  ,1285.1
39118  ,1.180e+04   ,405.41  ,914.88  ,1277.9
39119  ,6.513e+03   ,405.36  ,915.92  ,1279.1
39120  ,6.043e+03   ,403.62  ,913.95  ,1279.1
39121  ,1.427e+04   ,406.69  ,915.96  ,1283.2
39122  ,2.144e+03   ,393.96  ,927.93  ,1281.9
39123  ,1.603e+03   ,393.7  ,928.89  ,1281.7
39124  ,9.979e+02   ,393.94  ,928.5  ,1281
39125  ,6.108e+03   ,407.64  ,918.34  ,1281.4
39126  ,5.314e+03   ,408.43  ,919.17  ,1281.1
39127  ,4.604e+03   ,405.28  ,928.94  ,1288.4
39128  ,4.441e+03   ,405.59  ,929.44  ,1288.2
39129  ,4.233e+03   ,404.92  ,928.89  ,1288
39130  ,8.974e+02   ,381.39  ,929.9  ,1297.3
39131  ,1.112e+03   ,381.06  ,929.43  ,1297.1
39132  ,5.180e+02   ,380.5  ,930.33  ,1297
39133  ,4.224e+02   ,380.83  ,930.8  ,1297.3
39134  ,6.155e+02   ,381.12  ,930.33  ,1296.8
39135  ,1.351e+03   ,400.36  ,931.43  ,1295.2
39136  ,9.090e+03   ,400.77  ,929.43  ,1292.9
39137  ,1.454e+03   ,399.49  ,931.43  ,1294.9
39138  ,6.012e+03   ,402.45  ,930.25  ,1291.6
39139  ,5.454e+03   ,401.59  ,930.25  ,1291.3
39140  ,2.131e+03   ,393.45  ,929.32  ,1282.8
39141  ,1.754e+03   ,393.33  ,929.43  ,1281.9
39142  ,1.875e+03   ,394.69  ,929.75  ,1282.8
39143  ,3.017e+03   ,404.42  ,917.15  ,1281.3
39144  ,5.575e+02   ,384.44  ,927.97  ,1282
39145  ,4.603e+02   ,384.39  ,928.41  ,1281.8
39146  ,3.610e+02   ,384.25  ,927.69  ,1281.6
39147  ,3.584e+02   ,383.88  ,927.73  ,1281.6
39148  ,2.900e+02   ,384.18  ,928.12  ,1281.3
39149  ,1.392e+04   ,406.88  ,915.85  ,1282.6
39150  ,1.355e+04   ,406.85  ,916.15  ,1282.7
39151  ,6.200e+02   ,387.12  ,929.92  ,1283
39152  ,4.085e+02   ,383.67  ,928.13  ,1281.9
39153  ,3.372e+02   ,383.97  ,928.52  ,1281.6
39154  ,1.184e+02   ,373.76  ,930.83  ,1301.4
39155  ,8.834e+01   ,373.67  ,931.45  ,1301.8
39156  ,1.030e+02   ,374.47  ,931.44  ,1301.6
39157  ,3.741e+04   ,450.23  ,928.88  ,1290.6
39158  ,6.641e+04   ,450.04  ,929.1  ,1290.8
39159  ,3.679e+04   ,450.43  ,929.1  ,1290.8
39160  ,2.415e+04   ,450.53  ,929.25  ,1290.5
39161  ,3.752e+04   ,450.34  ,929.44  ,1290.7
39162  ,2.403e+04   ,450.44  ,928.91  ,1290.4
39163  ,9.284e+04   ,448.04  ,930.06  ,1290.9
39164  ,1.401e+05   ,449  ,929.18  ,1290.7
39165  ,1.732e+05   ,448.7  ,929.08  ,1290.6
39166  ,8.728e+04   ,448.07  ,929.83  ,1290.4
39167  ,7.411e+02   ,383.12  ,929.27  ,1288.9
39168  ,8.079e+02   ,383.02  ,929.23  ,1289.2
39169  ,6.507e+02   ,383.41  ,929.69  ,1289.4
39170  ,5.656e+02   ,383.15  ,929.71  ,1289.2
39171  ,6.258e+02   ,383.05  ,929.68  ,1289.6
39172  ,1.201e+02   ,374.01  ,930.05  ,1285.1
39173  ,1.030e+02   ,374.01  ,930.05  ,1284.3
39174  ,1.201e+02   ,373.76  ,930.83  ,1284.7
39175  ,1.197e+02   ,374.4  ,930.84  ,1285.2
39176  ,1.046e+02   ,374.64  ,930.06  ,1284.8
39177  ,1.032e+02   ,374.4  ,930.84  ,1284.4
39178  ,9.079e+04   ,448.97  ,928.94  ,1288.8
39179  ,2.676e+02   ,379.83  ,924.32  ,1287.4
39180  ,3.524e+02   ,380.08  ,924.09  ,1287.6
39181  ,2.571e+02   ,379.77  ,923.82  ,1287.7
39182  ,2.528e+02   ,379.78  ,923.81  ,1287.3
39183  ,5.065e+02   ,381.13  ,930.03  ,1290.7
39184  ,5.043e+02   ,381.79  ,930.25  ,1290.8
39185  ,4.988e+03   ,598.9  ,920.82  ,1286.5
39186  ,7.511e+03   ,599.11  ,920.82  ,1292
39187  ,6.555e+03   ,598.61  ,920.82  ,1292
39188  ,6.316e+04   ,612.01  ,931.39  ,1285.7
39189  ,6.387e+04   ,614.89  ,933.43  ,1285.5
39190  ,5.939e+04   ,615.5  ,929.13  ,1286.6
39191  ,5.549e+04   ,618.37  ,931.16  ,1286.4
39192  ,1.924e+05   ,618.72  ,931.16  ,1305.2
39193  ,1.573e+05   ,619.7  ,930.03  ,1303.7
39194  ,1.927e+05   ,620.48  ,932.37  ,1303.4
39195  ,3.647e+02   ,378.04  ,932.69  ,1299
39196  ,3.985e+02   ,378.2  ,931.72  ,1299.5
39197  ,3.023e+02   ,377.47  ,932.46  ,1298.8
39198  ,3.350e+02   ,378.07  ,932.55  ,1298.2
39199  ,4.427e+02   ,378.8  ,931.8  ,1298.8
39200  ,3.905e+02   ,378.23  ,931.57  ,1298.6
39201  ,2.711e+05   ,630.82  ,929.43  ,1303.2
39202  ,2.524e+05   ,629.88  ,929.25  ,1303.4
39203  ,2.463e+05   ,629.88  ,929.25  ,1304.1
39204  ,2.289e+05   ,629.9  ,929.99  ,1303.5
39205  ,2.252e+05   ,629.9  ,929.99  ,1302.8
39206  ,1.621e+05   ,629.03  ,929.64  ,1303.6
39207  ,8.931e+04   ,621.35  ,928.53  ,1300.5
39208  ,1.165e+05   ,621.27  ,929.69  ,1301.1
39209  ,9.977e+04   ,623.19  ,929.37  ,1301.1
39210  ,9.427e+04   ,622.01  ,929.51  ,1299.4
39211  ,1.891e+05   ,616.31  ,930.23  ,1305.2
39212  ,1.866e+05   ,617.3  ,930.23  ,1305.2
39213  ,1.834e+05   ,616.24  ,929.43  ,1305.2
39214  ,1.787e+05   ,616.21  ,929.24  ,1304.8
39215  ,1.830e+05   ,617.26  ,930  ,1304.8
39216  ,1.770e+05   ,617.19  ,929.24  ,1304.8
39217  ,5.609e+02   ,379.34  ,929.38  ,1299.5
39218  ,8.133e+02   ,379.98  ,929.79  ,1299.1
39219  ,1.108e+03   ,379.73  ,929.26  ,1299.3
39220  ,9.573e+02   ,379.97  ,929.71  ,1299.7
39221  ,6.464e+04   ,635.8  ,929.43  ,1286.7
39222  ,8.711e+04   ,636.86  ,929.43  ,1285.3
39223  ,8.931e+04   ,634.36  ,929.43  ,1285.3
39224  ,8.707e+04   ,634.16  ,930.32  ,1285.4
39225  ,8.459e+04   ,636.65  ,930.32  ,1285.4
39226  ,1.105e+05   ,635.21  ,930.32  ,1284
39227  ,2.014e+04   ,627.57  ,927.36  ,1284.6
39228  ,5.037e+04   ,628.34  ,927.24  ,1284.6
39229  ,4.775e+04   ,628.54  ,927.95  ,1285.1
39230  ,3.414e+02   ,378.93  ,929.58  ,1299.9
39231  ,5.877e+02   ,379.38  ,929.43  ,1300
39232  ,3.941e+02   ,378.83  ,929.54  ,1301
39233  ,6.318e+02   ,379.38  ,929.43  ,1300.6
39234  ,6.712e+04   ,621.7  ,933.43  ,1286.8
39235  ,4.035e+04   ,618.13  ,933.43  ,1288.4
39236  ,3.651e+04   ,584.39  ,931.15  ,1286.4
39237  ,2.814e+04   ,583.22  ,928.75  ,1286.6
39238  ,4.578e+04   ,585.01  ,928.94  ,1285.6
39239  ,8.003e+02   ,379.27  ,928.87  ,1300.7
39240  ,3.385e+02   ,378.83  ,929.54  ,1300.4
39241  ,9.515e+04   ,576.18  ,931.95  ,1279.2
39242  ,1.078e+05   ,577.48  ,932.09  ,1277.9
39243  ,9.358e+04   ,577.3  ,932.04  ,1279.3
39244  ,2.236e+04   ,566.64  ,931.43  ,1290.1
39245  ,5.362e+03   ,569.44  ,929.43  ,1289.4
39246  ,2.676e+04   ,567  ,931.43  ,1291
39247  ,2.882e+04   ,565.17  ,931.43  ,1291.4
39248  ,9.524e+03   ,567.61  ,929.43  ,1289.8
39249  ,2.106e+04   ,567.97  ,929.43  ,1290.8
39250  ,1.101e+05   ,563.98  ,933.43  ,1305.2
39251  ,9.544e+04   ,562.91  ,933.43  ,1302.5
39252  ,9.048e+04   ,565.62  ,933.43  ,1302.5
39253  ,1.210e+05   ,565.8  ,931.43  ,1303.3
39254  ,1.206e+05   ,563.09  ,931.43  ,1303.3
39255  ,3.092e+02   ,383.43  ,929.86  ,1282.7
39256  ,4.249e+02   ,383.55  ,929.5  ,1283.4
39257  ,3.703e+02   ,383.62  ,929.58  ,1282.9
39258  ,3.108e+02   ,383.53  ,930.18  ,1283.3
39259  ,4.861e+02   ,383.75  ,929.28  ,1283
39260  ,4.346e+02   ,383.87  ,929.24  ,1282.5
39261  ,4.190e+02   ,383.97  ,929.55  ,1283
39262  ,3.975e+02   ,384.61  ,929.83  ,1283.1
39263  ,4.268e+02   ,384.66  ,929.72  ,1282.7
39264  ,4.941e+02   ,384.15  ,929.38  ,1283
39265  ,4.074e+02   ,383.92  ,929.66  ,1283.4
39266  ,3.705e+02   ,384.4  ,930.06  ,1283.1
39267  ,3.559e+02   ,384.06  ,930.24  ,1283.8
39268  ,3.155e+02   ,383.63  ,929.97  ,1284.1
39269  ,4.199e+04   ,573.27  ,929.78  ,1283.8
39270  ,8.579e+04   ,572.67  ,929.28  ,1282.2
39271  ,7.851e+04   ,573.47  ,929.95  ,1281.1
39272  ,5.395e+04   ,574.13  ,930.59  ,1282.7
39273  ,5.694e+04   ,574.28  ,929.66  ,1281.6
39274  ,3.831e+04   ,520  ,931.43  ,1295.8
39275  ,3.284e+04   ,522.26  ,929.43  ,1291.6
39276  ,4.403e+04   ,574  ,933.43  ,1284.8
39277  ,4.321e+04   ,571.02  ,933.43  ,1284.9
39278  ,4.941e+04   ,572.45  ,932.08  ,1283.4
39279  ,3.131e+04   ,574.67  ,932.08  ,1286.3
39280  ,3.034e+04   ,571.7  ,932.08  ,1286.5
39281  ,3.959e+02   ,384.26  ,930.01  ,1283.8
39282  ,2.679e+02   ,382.89  ,930.24  ,1282.9
39283  ,2.663e+04   ,575.07  ,927.36  ,1287.9
39284  ,5.322e+04   ,575.82  ,927.79  ,1288.7
39285  ,2.855e+04   ,575.07  ,927.36  ,1290
39286  ,3.033e+04   ,575.07  ,926  ,1288
39287  ,1.257e+05   ,575.82  ,926.43  ,1286.7
39288  ,1.022e+05   ,575.82  ,926.43  ,1288.8
39289  ,3.610e+02   ,383.13  ,929.91  ,1284.5
39290  ,5.980e+03   ,601.32  ,922.57  ,1275.9
39291  ,9.953e+03   ,600.82  ,922.07  ,1275.8
39292  ,8.927e+03   ,600.82  ,922.07  ,1281.3
39293  ,5.059e+03   ,601.32  ,922.57  ,1281.4
39294  ,4.660e+03   ,600.82  ,922.57  ,1281.4
39295  ,7.717e+04   ,451.24  ,923.85  ,1281.1
39296  ,1.867e+01   ,374.72  ,931.16  ,1277.9
39297  ,1.270e+01   ,374.87  ,932.06  ,1277.9
39298  ,5.112e+00   ,373.69  ,931.76  ,1277.9
39299  ,8.085e+00   ,373.67  ,931.35  ,1278.4
39300  ,6.969e+00   ,373.85  ,932.26  ,1278.4
39301  ,9.016e+04   ,583.16  ,933.43  ,1281.1
39302  ,7.209e+04   ,581.81  ,933.43  ,1283.3
39303  ,1.004e+05   ,580.57  ,933.43  ,1280.2
39304  ,8.473e+04   ,581.31  ,930.95  ,1279.6
39305  ,6.569e+04   ,579.96  ,930.95  ,1281.9
39306  ,2.236e+04   ,584.9  ,921.57  ,1285.5
39307  ,3.821e+04   ,582.42  ,921.57  ,1282.4
39308  ,5.215e+04   ,581.44  ,921.57  ,1302.2
39309  ,8.760e+04   ,581.44  ,922.22  ,1302.9
39310  ,6.451e+04   ,581.68  ,922.82  ,1302.2
39311  ,3.960e+04   ,579.81  ,922.82  ,1302.2
39312  ,5.768e+04   ,579.81  ,923.47  ,1302.9
39313  ,7.695e+04   ,601.82  ,929.34  ,1277.7
39314  ,1.952e+04   ,601.82  ,927.91  ,1277.1
39315  ,6.588e+04   ,601.57  ,929.34  ,1277.7
39316  ,5.743e+05   ,799.1  ,930.43  ,1288.3
39317  ,5.680e+05   ,797.58  ,930.14  ,1287.6
39318  ,5.485e+04   ,574.17  ,932.08  ,1283.4
39319  ,6.714e+04   ,573.5  ,933.43  ,1281.8
39320  ,7.679e+04   ,575.18  ,931.95  ,1281.1
39321  ,6.672e+04   ,573.45  ,931.95  ,1281.2
39322  ,5.405e+04   ,591.32  ,928.5  ,1277.9
39323  ,3.462e+04   ,591.32  ,927.57  ,1282
39324  ,4.133e+04   ,591.32  ,928.5  ,1282
39325  ,8.672e+04   ,590.57  ,929.39  ,1281.3
39326  ,2.404e+04   ,590.57  ,928.45  ,1281.3
39327  ,2.482e+04   ,590.57  ,928.45  ,1285.4
39328  ,1.171e+02   ,378.63  ,927.79  ,1293.1
39329  ,1.435e+02   ,378.67  ,927.73  ,1292.3
39330  ,1.430e+02   ,378.29  ,927.52  ,1292.3
39331  ,6.741e+02   ,386.09  ,921.72  ,1282.5
39332  ,5.885e+02   ,385.8  ,921.66  ,1282.2
39333  ,6.686e+02   ,385.79  ,921.95  ,1282.5
39334  ,7.042e+02   ,386.27  ,921.87  ,1282.6
39335  ,6.078e+02   ,386.32  ,921.64  ,1282.2
39336  ,6.029e+02   ,386.03  ,921.88  ,1282.3
39337  ,1.224e+02   ,377.88  ,926.36  ,1293.3
39338  ,1.318e+02   ,378.01  ,925.86  ,1292.2
39339  ,1.291e+02   ,378.46  ,926.03  ,1292.5
39340  ,1.214e+02   ,378.54  ,925.52  ,1293.2
39341  ,2.446e+03   ,399.45  ,931.43  ,1288.7
39342  ,7.903e+03   ,400.3  ,929.43  ,1290.3
39343  ,2.887e+03   ,400.41  ,931.43  ,1288.6
39344  ,5.277e+03   ,401.31  ,930.25  ,1290.2
39345  ,1.346e+02   ,379.05  ,925.55  ,1292.8
39346  ,6.206e+05   ,820.04  ,928.93  ,1283.5
39347  ,6.306e+05   ,819.9  ,930.21  ,1284.9
39348  ,4.971e+05   ,772.79  ,931.86  ,1286.1
39349  ,4.508e+05   ,772.41  ,930.19  ,1285.4
39350  ,6.287e+05   ,797.43  ,926.88  ,1284.4
39351  ,5.962e+05   ,797.09  ,926.52  ,1283.8
39352  ,5.759e+05   ,797.55  ,926.76  ,1283.8
39353  ,6.100e+05   ,796.93  ,926.74  ,1284.2
39354  ,5.765e+05   ,797.58  ,926.84  ,1283.5
39355  ,3.426e+05   ,773.94  ,925.38  ,1283.3
39356  ,1.371e+03   ,393.1  ,925.87  ,1281.9
39357  ,5.948e+02   ,392.52  ,925.97  ,1279.9
39358  ,1.082e+03   ,394.18  ,926.09  ,1281.2
39359  ,7.853e+02   ,386.3  ,921.67  ,1282.9
39360  ,8.633e+02   ,386.19  ,921.76  ,1283.4
39361  ,8.841e+02   ,386.49  ,921.54  ,1283.4
39362  ,7.816e+02   ,386.46  ,921.89  ,1282.9
39363  ,7.602e+02   ,386.16  ,922.11  ,1282.9
39364  ,8.641e+02   ,386.35  ,921.98  ,1283.4
39365  ,1.267e+03   ,391.12  ,920.45  ,1282.7
39366  ,1.413e+03   ,390.91  ,922.21  ,1282
39367  ,5.785e+02   ,391.39  ,931.43  ,1286.5
39368  ,8.076e+02   ,392.01  ,931.43  ,1290.3
39369  ,2.023e+03   ,391.67  ,933.43  ,1287.9
39370  ,6.158e+02   ,390.08  ,931.43  ,1286.1
39371  ,1.673e+03   ,390.42  ,929.43  ,1288.4
39372  ,6.554e+02   ,390.69  ,931.43  ,1289.9
39373  ,1.013e+03   ,387.26  ,924.87  ,1284.5
39374  ,9.505e+02   ,387.05  ,925.03  ,1284.2
39375  ,1.017e+03   ,387.73  ,924.54  ,1284
39376  ,1.049e+03   ,387.33  ,924.18  ,1284.3
39377  ,9.790e+02   ,386.65  ,924.67  ,1284.6
39378  ,9.808e+02   ,387.12  ,924.34  ,1284.1
39379  ,7.716e+04   ,430.39  ,929.43  ,1285.3
39380  ,6.157e+04   ,430.87  ,929.43  ,1285.1
39381  ,6.180e+04   ,430.07  ,929.65  ,1285.3
39382  ,4.733e+05   ,748.82  ,899.07  ,1281.5
39383  ,2.060e+05   ,749.29  ,899.54  ,1281.1
39384  ,3.900e+05   ,749.38  ,899.71  ,1281.5
39385  ,4.787e+05   ,749.64  ,899.18  ,1281.6
39386  ,2.649e+05   ,749.54  ,899.01  ,1281.2
39387  ,2.905e+05   ,750.11  ,899.65  ,1281.2
39388  ,1.958e+05   ,749.1  ,899.07  ,1280.4
39389  ,1.831e+05   ,750.42  ,900.83  ,1281.3
39390  ,2.138e+05   ,751.15  ,900.51  ,1281.3
39391  ,2.628e+05   ,750.58  ,899.86  ,1281.1
39392  ,2.698e+02   ,380.26  ,924.95  ,1285.5
39393  ,2.686e+02   ,380.25  ,924.92  ,1285.1
39394  ,2.547e+02   ,380.11  ,925.01  ,1285.5
39395  ,6.303e+02   ,387.01  ,921.28  ,1282.2
39396  ,5.478e+02   ,386.94  ,920.86  ,1281.8
39397  ,6.249e+02   ,386.64  ,921.43  ,1282.3
39398  ,9.649e+02   ,384.54  ,926.8  ,1287.2
39399  ,9.832e+02   ,384.54  ,926.79  ,1287.6
39400  ,9.694e+02   ,384.29  ,926.1  ,1287.5
39401  ,2.335e+05   ,749.88  ,900.03  ,1281.7
39402  ,3.578e+05   ,749.44  ,899.6  ,1282
39403  ,2.906e+05   ,750.14  ,899.5  ,1281.8
39404  ,2.550e+05   ,750.6  ,899.71  ,1281.8
39405  ,1.833e+05   ,750.72  ,900.05  ,1282.3
39406  ,2.357e+05   ,751.42  ,899.89  ,1281.7
39407  ,2.065e+05   ,750.69  ,900.2  ,1281.7
39408  ,2.936e+05   ,751.04  ,899.42  ,1281.7
39409  ,2.713e+05   ,750.34  ,899.57  ,1282.4
39410  ,2.200e+05   ,751.16  ,899.76  ,1282.3
39411  ,8.720e+04   ,629.26  ,928.88  ,1283.7
39412  ,6.658e+04   ,628.75  ,928.34  ,1283.2
39413  ,1.845e+05   ,630.03  ,929.3  ,1280.2
39414  ,1.790e+05   ,630.4  ,930.54  ,1279.8
39415  ,1.958e+05   ,630.32  ,929.72  ,1279.4
39416  ,2.119e+05   ,632.15  ,932.33  ,1277.9
39417  ,1.930e+05   ,633.39  ,931.43  ,1279.3
39418  ,1.919e+05   ,631.45  ,932.54  ,1278.9
39419  ,1.850e+05   ,630.69  ,931.44  ,1278.9
39420  ,1.694e+05   ,631.92  ,930.54  ,1280.2
39421  ,1.045e+03   ,385.8  ,922.07  ,1284.7
39422  ,9.273e+02   ,385.22  ,922.48  ,1284.2
39423  ,1.079e+03   ,385.33  ,922.43  ,1285.2
39424  ,1.101e+03   ,386.03  ,922.54  ,1285.1
39425  ,9.393e+02   ,385.93  ,922.59  ,1284.1
39426  ,9.750e+02   ,385.45  ,922.95  ,1284.6
39427  ,1.499e+05   ,628.34  ,930.66  ,1279.8
39428  ,2.123e+05   ,630.3  ,932.33  ,1277.9
39429  ,2.160e+05   ,631.06  ,933.43  ,1277.9
39430  ,1.971e+05   ,629.6  ,932.54  ,1278.9
39431  ,7.531e+03   ,407.04  ,918.83  ,1282.2
39432  ,2.499e+03   ,409.53  ,931.43  ,1297.5
39433  ,2.059e+04   ,411.02  ,929.43  ,1299.5
39434  ,1.162e+03   ,408.21  ,931.43  ,1298.9
39435  ,2.093e+03   ,407.94  ,931.43  ,1297
39436  ,2.051e+04   ,410.75  ,929.43  ,1297.7
39437  ,1.990e+04   ,409.43  ,929.43  ,1299.1
39438  ,2.001e+05   ,628.48  ,930.67  ,1277.9
39439  ,1.925e+05   ,629.7  ,931.31  ,1278.9
39440  ,6.813e+05   ,823.07  ,926.03  ,1284.6
39441  ,7.056e+05   ,822.55  ,925.67  ,1284.7
39442  ,4.966e+04   ,745.96  ,898.86  ,1280.3
39443  ,5.706e+04   ,745.33  ,899.77  ,1280.3
39444  ,7.102e+04   ,746.03  ,899.52  ,1280.7
39445  ,9.776e+04   ,746.66  ,899.49  ,1280.5
39446  ,9.357e+04   ,746.03  ,900.4  ,1280.5
39447  ,8.290e+03   ,407.43  ,920  ,1282.9
39448  ,7.544e+03   ,407.04  ,919.97  ,1283
39449  ,7.317e+03   ,407.04  ,920.35  ,1283
39450  ,7.342e+03   ,407.2  ,920.15  ,1282.6
39451  ,7.693e+03   ,407.2  ,919.77  ,1282.6
39452  ,1.399e+04   ,746.56  ,897.05  ,1281.9
39453  ,1.659e+05   ,747.73  ,899.52  ,1281
39454  ,1.484e+04   ,745.48  ,898.13  ,1281.2
39455  ,4.063e+04   ,746.06  ,899.19  ,1281.2
39456  ,2.804e+04   ,746.35  ,898.49  ,1281.9
39457  ,2.725e+04   ,746.26  ,898.16  ,1281
39458  ,2.454e+03   ,401.21  ,922.28  ,1281.9
39459  ,1.723e+03   ,401.78  ,923.74  ,1281.3
39460  ,1.728e+03   ,401.81  ,922.63  ,1281.3
39461  ,1.740e+03   ,400.54  ,921.11  ,1281.2
39462  ,1.565e+03   ,400.51  ,922.22  ,1281.2
39463  ,1.520e+03   ,401.11  ,922.57  ,1280.5
39464  ,9.762e+05   ,795.4  ,927.28  ,1282.2
39465  ,3.049e+04   ,407.4  ,928.8  ,1289
39466  ,2.825e+04   ,407.6  ,929.12  ,1288.8
39467  ,2.801e+04   ,407.4  ,928.8  ,1288.6
39468  ,2.249e+04   ,407.3  ,928.9  ,1288.8
39469  ,2.429e+04   ,407.44  ,929.25  ,1289
39470  ,2.249e+04   ,407.45  ,929.25  ,1288.6
39471  ,8.132e+05   ,795.45  ,927.52  ,1282.8
39472  ,8.105e+05   ,795.45  ,927.09  ,1282.6
39473  ,1.054e+06   ,795.16  ,927.36  ,1282.4
39474  ,1.114e+06   ,795.29  ,926.95  ,1282.3
39475  ,1.449e+06   ,795  ,927.22  ,1282.1
39476  ,8.273e+05   ,795.21  ,927.56  ,1282.9
39477  ,1.238e+06   ,795.12  ,927.56  ,1282.5
39478  ,1.219e+06   ,795.12  ,927.93  ,1282.5
39479  ,8.321e+05   ,795.45  ,927.9  ,1282.8
39480  ,2.214e+04   ,751.78  ,929.43  ,1291.9
39481  ,7.742e+03   ,404.36  ,925.62  ,1289
39482  ,1.037e+04   ,405.12  ,925.35  ,1288.8
39483  ,9.220e+03   ,405.08  ,925  ,1287.9
39484  ,9.629e+04   ,428.04  ,929.39  ,1291.2
39485  ,4.107e+05   ,776.36  ,916.64  ,1284
39486  ,4.368e+05   ,776  ,916.8  ,1283.5
39487  ,4.711e+05   ,776  ,916.47  ,1283.7
39488  ,4.487e+05   ,775.96  ,917.05  ,1283.9
39489  ,6.356e+03   ,403.28  ,929.43  ,1284.5
39490  ,4.372e+03   ,402.67  ,929.43  ,1284.3
39491  ,4.751e+03   ,402.68  ,929.43  ,1284.7
39492  ,4.409e+03   ,403.27  ,930  ,1284.7
39493  ,4.186e+03   ,403.26  ,930  ,1284.3
39494  ,9.880e+03   ,407.39  ,928.03  ,1285.5
39495  ,1.079e+04   ,407.38  ,928.04  ,1285.9
39496  ,1.000e+04   ,407.09  ,928.2  ,1285.9
39497  ,8.729e+03   ,404.34  ,924.74  ,1287.5
39498  ,6.484e+03   ,404.33  ,925.54  ,1287.2
39499  ,6.723e+03   ,404.35  ,925.63  ,1288.2
39500  ,7.055e+03   ,405.07  ,925.8  ,1287.5
39501  ,4.763e+05   ,775.57  ,917.2  ,1283.5
39502  ,3.731e+05   ,776.38  ,917.16  ,1283.3
39503  ,4.110e+05   ,775.98  ,917.12  ,1283.3
39504  ,4.362e+05   ,775.98  ,917.31  ,1282.9
39505  ,4.073e+05   ,776.01  ,916.99  ,1283.1
39506  ,3.930e+03   ,404.28  ,927.65  ,1284.1
39507  ,3.660e+03   ,404.28  ,927.22  ,1284.1
39508  ,4.139e+03   ,404.27  ,927.26  ,1283.7
39509  ,3.873e+03   ,404.57  ,927.47  ,1283.7
39510  ,3.500e+03   ,404.58  ,927.43  ,1284.1
39511  ,3.948e+03   ,404.57  ,927.05  ,1283.7
39512  ,4.709e+05   ,776.05  ,916.32  ,1282.6
39513  ,4.616e+05   ,775.97  ,916.13  ,1283
39514  ,4.344e+05   ,776.01  ,916.61  ,1283.1
39515  ,4.875e+05   ,776.15  ,917.02  ,1282.6
39516  ,6.042e+05   ,814.78  ,923.65  ,1282.4
39517  ,8.058e+05   ,814.86  ,923.63  ,1281.9
39518  ,6.381e+05   ,814.46  ,923.77  ,1282.1
39519  ,1.782e+06   ,816.43  ,921.74  ,1281.3
39520  ,1.913e+06   ,815.52  ,921.95  ,1280.6
39521  ,8.494e+05   ,815.21  ,922.97  ,1283.6
39522  ,5.725e+03   ,403.62  ,924.36  ,1282
39523  ,7.095e+03   ,403.93  ,924.17  ,1282.2
39524  ,5.409e+03   ,403.62  ,923.98  ,1282
39525  ,3.153e+03   ,403.41  ,924.57  ,1281.7
39526  ,4.406e+03   ,403.75  ,924.76  ,1281.8
39527  ,4.269e+03   ,403.75  ,924.38  ,1281.8
39528  ,1.037e+06   ,816.47  ,923.03  ,1283.2
39529  ,1.136e+06   ,816.59  ,922.89  ,1282.9
39530  ,1.206e+06   ,816.48  ,922.75  ,1283.3
39531  ,4.219e+02   ,380.26  ,925.04  ,1288.2
39532  ,3.810e+02   ,380.21  ,925.26  ,1288.1
39533  ,4.313e+02   ,380.31  ,925.24  ,1288.4
39534  ,1.295e+02   ,378.32  ,933.43  ,1288.1
39535  ,1.644e+02   ,379.44  ,933.43  ,1288.5
39536  ,1.328e+02   ,378.42  ,933.43  ,1289.7
39537  ,1.076e+02   ,377.82  ,932.69  ,1288.9
39538  ,1.307e+02   ,378.84  ,932.69  ,1287.7
39539  ,5.860e+02   ,382.92  ,929.41  ,1287.5
39540  ,4.863e+02   ,383.02  ,930.01  ,1288.2
39541  ,5.711e+02   ,383.25  ,929.57  ,1288
39542  ,4.657e+02   ,383.44  ,929.82  ,1287.7
39543  ,9.415e+02   ,382.56  ,929  ,1288.9
39544  ,5.630e+02   ,382.94  ,929.42  ,1286.9
39545  ,4.031e+02   ,383.22  ,930.45  ,1287.2
39546  ,1.165e+03   ,388.8  ,923.55  ,1282.6
39547  ,1.140e+03   ,389.03  ,923.55  ,1282.2
39548  ,9.351e+02   ,388.68  ,923.2  ,1282.1
39549  ,1.245e+03   ,391.46  ,919.8  ,1282.7
39550  ,5.390e+02   ,391.36  ,917  ,1281.9
